"","Taxonomic_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Sig","lab","xvals","yvals","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"1240483","1240483",1851.41836077961,-0.0906703972252843,0.779657830603645,0.0100769943049159,0.991959857898836,0.999599735494037,"NS",NA,-0.0906703972252843,0.991959857898836,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Orbales","Orbaceae",NA,NA
"1285590","1285590",5.18641399349693,-1.34484625695775,0.862823282743106,-1.58501394035108,0.112963166989978,0.999599735494037,"FC",NA,-1.34484625695775,0.112963166989978,"Viruses",NA,NA,NA,NA,"Hytrosaviridae",NA,NA
"1570301","1570301",65.0806278711258,0.38661361922922,0.691100597165777,0.522662268464637,0.60120929983791,0.999599735494037,"NS",NA,0.38661361922922,0.60120929983791,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae",NA,NA
"1676141","1676141",0.111830406574786,0.117171892009819,0.690959272828145,0.16932579274968,0.865540389217938,0.999599735494037,"NS",NA,0.117171892009819,0.865540389217938,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales","Wenzhouxiangellaceae",NA,NA
"1799696","1799696",0.54634459003669,0.285108496652052,0.741897891838212,0.381564744926658,0.702784238579903,0.999599735494037,"NS",NA,0.285108496652052,0.702784238579903,"Eukaryota","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",NA,NA
"1853232","1853232",5.78791721665657,-0.0458103690224579,0.867259779474047,-0.160803839472709,0.872247901131599,0.999599735494037,"NS",NA,-0.0458103690224579,0.872247901131599,"Bacteria",NA,"Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae",NA,NA
"1892254","1892254",0.208698019368652,-0.022703370607336,0.692740916431499,-0.0399344981300304,0.96814534749984,0.999599735494037,"NS",NA,-0.022703370607336,0.96814534749984,"Bacteria",NA,"Cyanobacteria",NA,"Oscillatoriales","Oscillatoriaceae",NA,NA
"1903409","1903409",1559.13395235985,-1.01266450680657,0.707655576648176,-1.44612376733824,0.148142490537093,0.999599735494037,"FC",NA,-1.01266450680657,0.148142490537093,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae",NA,NA
"1903410","1903410",7334.89000043199,-1.0914884677344,0.745656236224168,-1.74449062633767,0.0810735745104692,0.999599735494037,"FC",NA,-1.0914884677344,0.0810735745104692,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Pectobacteriaceae",NA,NA
"1903411","1903411",9182.14802388832,-0.965510712932807,0.751453113353388,-1.3882365024784,0.165065040427628,0.999599735494037,"NS",NA,-0.965510712932807,0.165065040427628,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae",NA,NA
"1903412","1903412",2.66834289548225,-0.228165735804095,0.868091953194479,-0.251850744196879,0.801156432962427,0.999599735494037,"NS",NA,-0.228165735804095,0.801156432962427,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Hafniaceae",NA,NA
"1903414","1903414",254.195865625189,-0.189895888687752,0.763239184596423,-0.20938429294971,0.834148253423916,0.999599735494037,"NS",NA,-0.189895888687752,0.834148253423916,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae",NA,NA
"2303730","2303730",0.111830406574786,0.117171892009819,0.690959272828145,0.16932579274968,0.865540389217938,0.999599735494037,"NS",NA,0.117171892009819,0.865540389217938,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Prochlorotrichaceae",NA,NA
"2682562","2682562",0.111830406574786,0.117171892009819,0.690959272828145,0.16932579274968,0.865540389217938,0.999599735494037,"NS",NA,0.117171892009819,0.865540389217938,"Eukaryota","Viridiplantae","Chlorophyta","Picocystophyceae","Picocystales","Picocystaceae",NA,NA
"403","403",0.446612737425803,-0.317084815013637,0.712095604768803,-0.4753464315882,0.634540069377242,0.999599735494037,"NS",NA,-0.317084815013637,0.634540069377242,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae",NA,NA
"2049","2049",10.7623966117122,-0.592229505155692,0.868110229167759,-0.998917048624836,0.31783487669991,0.999599735494037,"NS",NA,-0.592229505155692,0.31783487669991,"Bacteria",NA,"Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae",NA,NA
"2259","2259",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Archaea",NA,"Euryarchaeota","Thermococci","Thermococcales","Thermococcaceae",NA,NA
"3367","3367",1.3265124984914,-0.247727050371536,0.847989827475332,-0.391630396409009,0.695331325298564,0.999599735494037,"NS",NA,-0.247727050371536,0.695331325298564,"Eukaryota","Viridiplantae","Streptophyta","Pinopsida","Cupressales","Cupressaceae",NA,NA
"3474","3474",1.61541610924468,0.18945517054256,0.865129019046445,0.200856416556599,0.840810847687469,0.999599735494037,"NS",NA,0.18945517054256,0.840810847687469,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Ulmaceae",NA,NA
"3481","3481",0.587633695700481,-0.044220698792432,0.746524458328755,-0.105123347877255,0.916277933020933,0.999599735494037,"NS",NA,-0.044220698792432,0.916277933020933,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Rosales","Cannabaceae",NA,NA
"3615","3615",2.46143210712791,0.125268776886768,0.868420996414421,0.263259284746517,0.792350739143057,0.999599735494037,"NS",NA,0.125268776886768,0.792350739143057,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Polygonaceae",NA,NA
"3623","3623",0.325326355130381,-0.126225789602011,0.694112003851879,-0.20374137613446,0.838555606820779,0.999599735494037,"NS",NA,-0.126225789602011,0.838555606820779,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Ericales","Actinidiaceae",NA,NA
"4033","4033",0.787251264232392,0.110104972431356,0.811834811710743,0.133282686392645,0.893969819688097,0.999599735494037,"NS",NA,0.110104972431356,0.893969819688097,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Oxalidales","Oxalidaceae",NA,NA
"4180","4180",0.780837463198927,0.0670221527528993,0.77963469809357,0.00386851766176333,0.99691337718326,0.999599735494037,"NS",NA,0.0670221527528993,0.99691337718326,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Pedaliaceae",NA,NA
"4206","4206",1.12749297888438,-0.0140011576057294,0.816060248191452,-0.0487389952907566,0.961127299040617,0.999599735494037,"NS",NA,-0.0140011576057294,0.961127299040617,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Dipsacales","Adoxaceae",NA,NA
"4401","4401",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Proteales","Platanaceae",NA,NA
"4894","4894",0.361552828348638,0.287024287121578,0.691664006510153,0.469402208033317,0.6387821704032,0.999599735494037,"NS",NA,0.287024287121578,0.6387821704032,"Eukaryota","Fungi","Ascomycota","Schizosaccharomycetes","Schizosaccharomycetales","Schizosaccharomycetaceae",NA,NA
"5268","5268",1.70917075039275,-0.106455036574031,0.83120943330559,-0.0851584500096542,0.932135422628903,0.999599735494037,"NS",NA,-0.106455036574031,0.932135422628903,"Eukaryota","Fungi","Basidiomycota","Ustilaginomycetes","Ustilaginales","Ustilaginaceae",NA,NA
"6246","6246",1.26818059149276,-0.487668217771232,0.844946811647622,-0.727747163632286,0.466768373478863,0.999599735494037,"NS",NA,-0.487668217771232,0.466768373478863,"Eukaryota","Metazoa","Nematoda","Chromadorea","Rhabditida","Strongyloididae",NA,NA
"6407","6407",0.22053187007396,-0.00215648289064263,0.691240581977175,0.0105379250616967,0.99159210790374,0.999599735494037,"NS",NA,-0.00215648289064263,0.99159210790374,"Eukaryota","Metazoa","Annelida","Clitellata","Hirudinida","Glossiphoniidae",NA,NA
"6566","6566",2.19222959489496,-0.756600614476244,0.870043699475737,-0.875578635034155,0.381259144305493,0.999599735494037,"NS",NA,-0.756600614476244,0.381259144305493,"Eukaryota","Metazoa","Mollusca","Bivalvia","Pectinoida","Pectinidae",NA,NA
"6939","6939",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Eukaryota","Metazoa","Arthropoda","Arachnida","Ixodida","Ixodidae",NA,NA
"7036","7036",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Eukaryota","Metazoa","Arthropoda","Insecta","Hemiptera","Aleyrodidae",NA,NA
"11632","11632",0.24732851456019,0.220629329429512,0.692090873454095,0.250233291730221,0.802406940948812,0.999599735494037,"NS",NA,0.220629329429512,0.802406940948812,"Viruses","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae",NA,NA
"16714","16714",5.44751524321778,0.540307377201778,0.87048589067228,0.447772937458988,0.654317076367485,0.999599735494037,"NS",NA,0.540307377201778,0.654317076367485,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Fagales","Juglandaceae",NA,NA
"26958","26958",3.44531184986308,0.28604583569389,0.851354500834848,0.110074524088571,0.912350272194763,0.999599735494037,"NS",NA,0.28604583569389,0.912350272194763,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Resedaceae",NA,NA
"28983","28983",0.536153578454103,0.30528436128913,0.732633884008033,0.399844044669307,0.689271387744827,0.999599735494037,"NS",NA,0.30528436128913,0.689271387744827,"Eukaryota","Fungi","Ascomycota","Leotiomycetes","Helotiales","Sclerotiniaceae",NA,NA
"34353","34353",0.519061580718112,-0.254019726472957,0.69854195857197,-0.350519190719609,0.725949090454931,0.999599735494037,"NS",NA,-0.254019726472957,0.725949090454931,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Dipodascaceae",NA,NA
"34371","34371",0.262040585739406,0.126103092589117,0.692612691684747,0.157534480378567,0.874823635725366,0.999599735494037,"NS",NA,0.126103092589117,0.874823635725366,"Eukaryota","Fungi","Ascomycota","Leotiomycetes","Erysiphales","Erysiphaceae",NA,NA
"34397","34397",0.361552828348638,0.287024287121578,0.691664006510153,0.469402208033317,0.6387821704032,0.999599735494037,"NS",NA,0.287024287121578,0.6387821704032,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae",NA,NA
"35718","35718",0.228458742336516,-0.00811025466961523,0.692046982892984,-0.0202527416394332,0.983841754753637,0.999599735494037,"NS",NA,-0.00811025466961523,0.983841754753637,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae",NA,NA
"41294","41294",1.78718075729466,-0.568427650195474,0.850754400514189,-0.99852353318766,0.318025558836452,0.999599735494037,"NS",NA,-0.568427650195474,0.318025558836452,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA
"43219","43219",0.358908198533272,-0.00879685475810466,0.695713320510682,-0.0252304792529938,0.979871125761709,0.999599735494037,"NS",NA,-0.00879685475810466,0.979871125761709,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"51383","51383",0.201397394591695,0.255068484942079,0.691314908355089,0.340792540423379,0.733259766553494,0.999599735494037,"NS",NA,0.255068484942079,0.733259766553494,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Asparagales","Asphodelaceae",NA,NA
"64898","64898",0.24732851456019,0.220629329429512,0.692090873454095,0.250233291730221,0.802406940948812,0.999599735494037,"NS",NA,0.220629329429512,0.802406940948812,"Bacteria",NA,"Aquificae","Aquificae","Aquificales","Aquificaceae",NA,NA
"70320","70320",1.35083553674241,-0.22300112807494,0.850024559290202,-0.299085094861805,0.764875118649861,0.999599735494037,"NS",NA,-0.22300112807494,0.764875118649861,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Eriophyidae",NA,NA
"71598","71598",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Ostropales","Graphidaceae",NA,NA
"82115","82115",14.6465717257578,-0.991125011553523,0.824333041336137,-1.41006328042341,0.158520998486276,0.999599735494037,"NS",NA,-0.991125011553523,0.158520998486276,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"85021","85021",1.39177126752492,-0.0419255084175691,0.784380579167882,-0.0418452434335144,0.966622067534525,0.999599735494037,"NS",NA,-0.0419255084175691,0.966622067534525,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"85025","85025",6.1554444434762,-1.30076688906638,0.867177898130832,-1.80736050956765,0.0707060870592179,0.999599735494037,"FC",NA,-1.30076688906638,0.0707060870592179,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae",NA,NA
"85026","85026",0.281175061221671,-0.120870244312938,0.693629133390866,-0.239135716268524,0.811000347485427,0.999599735494037,"NS",NA,-0.120870244312938,0.811000347485427,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Gordoniaceae",NA,NA
"85029","85029",0.244950639575517,-0.0777300699835899,0.692468152542032,-0.128757027476742,0.897549909511648,0.999599735494037,"NS",NA,-0.0777300699835899,0.897549909511648,"Bacteria",NA,"Actinobacteria","Actinobacteria","Corynebacteriales","Dietziaceae",NA,NA
"151340","151340",0.744239592097476,0.0118155086100033,0.736977678140929,0.0881567950924723,0.929752056087951,0.999599735494037,"NS",NA,0.0118155086100033,0.929752056087951,"Viruses","Shotokuvirae","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae",NA,NA
"156152","156152",9.25338498101031,-0.547165219346566,0.868540871031924,-0.509065442307736,0.610706353695407,0.999599735494037,"NS",NA,-0.547165219346566,0.610706353695407,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Plantaginaceae",NA,NA
"171552","171552",3.55669412602046,-0.0608329639080356,0.870090119098651,-0.213681378048199,0.830795534113799,0.999599735494037,"NS",NA,-0.0608329639080356,0.830795534113799,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA,NA
"186803","186803",1.78597510522268,0.401835317713289,0.810578479963588,0.991486930975534,0.321447870795841,0.999599735494037,"NS",NA,0.401835317713289,0.321447870795841,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"186820","186820",7.02334356017312,0.310706590970916,0.869956995297907,0.317652290559274,0.750748704691768,0.999599735494037,"NS",NA,0.310706590970916,0.750748704691768,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Listeriaceae",NA,NA
"186823","186823",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Bacteria",NA,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae",NA,NA
"186828","186828",9.4620846956009,-1.16375012721136,0.863029573238482,-1.65142239828497,0.0986523543834787,0.999599735494037,"FC",NA,-1.16375012721136,0.0986523543834787,"Bacteria",NA,"Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae",NA,NA
"188786","188786",467.880177837248,0.749564867973412,0.719792525656684,0.28378386163456,0.776576022854971,0.999599735494037,"NS",NA,0.749564867973412,0.776576022854971,"Bacteria",NA,"Deinococcus-Thermus","Deinococci","Thermales","Thermaceae",NA,NA
"189779","189779",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Bacteria",NA,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae",NA,NA
"206349","206349",21.7082999646257,0.626664113969096,0.706029855115635,0.284507547619442,0.776021450762214,0.999599735494037,"NS",NA,0.626664113969096,0.776021450762214,"Bacteria",NA,"Proteobacteria","Hydrogenophilalia","Hydrogenophilales","Hydrogenophilaceae",NA,NA
"227387","227387",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Bacteria",NA,"Firmicutes","Clostridia","Thermoanaerobacterales","Thermodesulfobiaceae",NA,NA
"265582","265582",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Eukaryota",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Stauroneidaceae",NA,NA
"292628","292628",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Bacteria",NA,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA
"335929","335929",0.926292992108377,0.189540268998267,0.707306236160648,0.0172386135607741,0.986246257593059,0.999599735494037,"NS",NA,0.189540268998267,0.986246257593059,"Bacteria",NA,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Erythrobacteraceae",NA,NA
"539000","539000",0.599451514176802,0.175080967828466,0.696552999491315,0.124437699511208,0.900968725410969,0.999599735494037,"NS",NA,0.175080967828466,0.900968725410969,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiales Family XVII. Incertae Sedis",NA,NA
"563843","563843",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Bacteria",NA,"Bacteroidetes",NA,"Bacteroidetes Order II. Incertae sedis","Rhodothermaceae",NA,NA
"1096778","1096778",0.24732851456019,0.220629329429512,0.692090873454095,0.250233291730221,0.802406940948812,0.999599735494037,"NS",NA,0.220629329429512,0.802406940948812,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Chromatiales","Thioalkalispiraceae",NA,NA
"1156497","1156497",1.25370322068995,0.120123569935346,0.822591573918894,0.0731796958544469,0.941663123421241,0.999599735494037,"NS",NA,0.120123569935346,0.941663123421241,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae",NA,NA
"1570339","1570339",14.8365210183053,-0.148666903629983,0.866109857139812,-0.336333946457314,0.73661905386291,0.999599735494037,"NS",NA,-0.148666903629983,0.73661905386291,"Bacteria",NA,"Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae",NA,NA
"1643824","1643824",0.990896476484849,-0.012967634464125,0.764537418357331,-0.138638043440127,0.889736179272647,0.999599735494037,"NS",NA,-0.012967634464125,0.889736179272647,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA
"1706372","1706372",0.123664257280095,0.125764002857125,0.690361931667533,0.177382259114167,0.859208141523716,0.999599735494037,"NS",NA,0.125764002857125,0.859208141523716,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae",NA,NA
"1759442","1759442",0.22053187007396,-0.00215648289064263,0.691240581977175,0.0105379250616967,0.99159210790374,0.999599735494037,"NS",NA,-0.00215648289064263,0.99159210790374,"Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae",NA,NA
"1775411","1775411",0.666600983078756,-0.0153694347324477,0.718655557053248,0.0679532257922342,0.945822868578237,0.999599735494037,"NS",NA,-0.0153694347324477,0.945822868578237,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae",NA,NA
"1804623","1804623",5.61318719658153,0.0329884631207288,0.851412521307266,-0.0076822948535677,0.993870475836552,0.999599735494037,"NS",NA,0.0329884631207288,0.993870475836552,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Chenopodiaceae",NA,NA
"1843491","1843491",0.774247462665915,-0.352284164061619,0.736516678783128,-0.47229338672636,0.63671739011379,0.999599735494037,"NS",NA,-0.352284164061619,0.63671739011379,"Bacteria",NA,"Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae",NA,NA
"1890449","1890449",0.22053187007396,-0.00215648289064263,0.691240581977175,0.0105379250616967,0.99159210790374,0.999599735494037,"NS",NA,-0.00215648289064263,0.99159210790374,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcales","Microcystaceae",NA,NA
"2005525","2005525",0.410986364704538,0.0304926542601212,0.695837062342386,0.0845810568207759,0.932594459560128,0.999599735494037,"NS",NA,0.0304926542601212,0.932594459560128,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae",NA,NA
"2008794","2008794",0.840170871459933,0.16743246367873,0.745080192298732,0.182455246817058,0.855225472651459,0.999599735494037,"NS",NA,0.16743246367873,0.855225472651459,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Zoogloeaceae",NA,NA
"137","137",0.349201500210931,-0.0306877077320677,0.694980544052545,-0.0318843122213752,0.974564309313312,0.999599735494037,"NS",NA,-0.0306877077320677,0.974564309313312,"Bacteria",NA,"Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae",NA,NA
"809","809",0.182527622368022,-0.0231186097377912,0.690991397371531,-0.0419701503244678,0.96652249373166,0.999599735494037,"NS",NA,-0.0231186097377912,0.96652249373166,"Bacteria",NA,"Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae",NA,NA
"815","815",1.12333527783992,-0.479796741958338,0.807152809594727,-0.691544513716504,0.489223417094153,0.999599735494037,"NS",NA,-0.479796741958338,0.489223417094153,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae",NA,NA
"1162","1162",0.653485548047454,-0.19751870501644,0.710634589106983,-0.35144322111917,0.725255861945855,0.999599735494037,"NS",NA,-0.19751870501644,0.725255861945855,"Bacteria",NA,"Cyanobacteria",NA,"Nostocales","Nostocaceae",NA,NA
"2070","2070",0.453998036839454,0.154703219888168,0.696024023495564,0.172761369635661,0.862839002955721,0.999599735494037,"NS",NA,0.154703219888168,0.862839002955721,"Bacteria",NA,"Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"2159","2159",0.182527622368022,-0.0231186097377912,0.690991397371531,-0.0419701503244678,0.96652249373166,0.999599735494037,"NS",NA,-0.0231186097377912,0.96652249373166,"Archaea",NA,"Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae",NA,NA
"3683","3683",0.182527622368022,-0.0231186097377912,0.690991397371531,-0.0419701503244678,0.96652249373166,0.999599735494037,"NS",NA,-0.0231186097377912,0.96652249373166,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Malpighiales","Passifloraceae",NA,NA
"4149","4149",1.28038305579196,0.185498677721911,0.820404680493972,0.275739628562121,0.782748055917351,0.999599735494037,"NS",NA,0.185498677721911,0.782748055917351,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Lamiales","Scrophulariaceae",NA,NA
"4305","4305",0.310932549246401,0.296879481440035,0.694257760121919,0.36176437447164,0.717528116542428,0.999599735494037,"NS",NA,0.296879481440035,0.717528116542428,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Celastrales","Celastraceae",NA,NA
"5023","5023",0.592842356899743,-0.0487362087867732,0.693060491544494,-0.131957166905813,0.895018171262183,0.999599735494037,"NS",NA,-0.0487362087867732,0.895018171262183,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae",NA,NA
"5129","5129",0.174600750105465,-0.0223343080314333,0.692600717263273,-0.025718044684811,0.979482231039891,0.999599735494037,"NS",NA,-0.0223343080314333,0.979482231039891,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae",NA,NA
"5351","5351",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae",NA,NA
"7600","7600",1.43090005663359,-1.08114475155879,0.845149809031775,-1.25418229919709,0.209775752110684,0.999599735494037,"FC",NA,-1.08114475155879,0.209775752110684,"Eukaryota","Metazoa","Echinodermata","Asteroidea","Forcipulatida","Asteriidae",NA,NA
"21571","21571",0.407800162040266,0.169545103419713,0.695350008541254,0.191583852273016,0.848068192221552,0.999599735494037,"NS",NA,0.169545103419713,0.848068192221552,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Boraginaceae",NA,NA
"31979","31979",0.809290107177173,-0.500235017781657,0.788930802116287,-0.682778062768447,0.494747093657964,0.999599735494037,"NS",NA,-0.500235017781657,0.494747093657964,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA
"36985","36985",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Metazoa","Arthropoda","Insecta","Blattodea","Rhinotermitidae",NA,NA
"40424","40424",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae",NA,NA
"42216","42216",0.357128372473487,-0.0780234395077677,0.694503797209219,-0.111894021592428,0.91090743691377,0.999599735494037,"NS",NA,-0.0780234395077677,0.91090743691377,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Saxifragales","Hamamelidaceae",NA,NA
"43682","43682",0.332111554047041,-0.227410035694584,0.695929781058705,-0.285132018657007,0.775543000419042,0.999599735494037,"NS",NA,-0.227410035694584,0.775543000419042,"Viruses","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Ascoviridae",NA,NA
"51653","51653",0.428979166840907,-0.286055998219303,0.696933481897016,-0.345494635506413,0.72972254253005,0.999599735494037,"NS",NA,-0.286055998219303,0.72972254253005,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Plutellidae",NA,NA
"54973","54973",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Metazoa","Mollusca","Gastropoda","Architaenioglossa","Ampullariidae",NA,NA
"92712","92712",0.601535387627997,0.0154959640212139,0.696632809133873,0.044539048590259,0.964474726571565,0.999599735494037,"NS",NA,0.0154959640212139,0.964474726571565,"Bacteria",NA,"Chlamydiae","Chlamydiia","Parachlamydiales","Simkaniaceae",NA,NA
"115784","115784",0.553510279448686,0.353065131215511,0.6954419873393,0.457963798493628,0.646978450086689,0.999599735494037,"NS",NA,0.353065131215511,0.646978450086689,"Eukaryota","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Phaffomycetaceae",NA,NA
"126387","126387",0.93288078320934,-0.552998220619485,0.822422088240596,-0.702071096534973,0.482634826414378,0.999599735494037,"NS",NA,-0.552998220619485,0.482634826414378,"Eukaryota","Metazoa","Nematoda","Chromadorea","Strongylida","Haemonchidae",NA,NA
"145793","145793",0.0777331373116003,0.120186264280745,0.690794146944373,0.157016738412994,0.875231656385211,0.999599735494037,"NS",NA,0.120186264280745,0.875231656385211,"Eukaryota","Fungi","Basidiomycota","Pucciniomycetes","Pucciniales","Phakopsoraceae",NA,NA
