"","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7"
"2605424",1.26584443978047,0,0,0,0,0,0,0
"2609257",1.26584443978047,0,0,0,0,0,0,0
"2650775",1.26584443978047,0,0,0,0,0,0,0
"2676441",78.4823552663893,39.3697735246971,28.7240931527921,146.756680211187,77.1740386060139,34.7404874697267,44.8961214449553,148.250944815728
"2692756",1.26584443978047,0,3.59051164409902,0,0,0,1.19722990519881,0
"2694930",1.26584443978047,0,0,0,0,0,0,0
"2714935",1.26584443978047,0,0,0,0,0,0,5.49077573391586
"2721246",1.26584443978047,0,0,0,0,0,0,0
"9",0,2.81212668033551,0.598418607349836,0,0.511086348384198,0,0,0
"72",0,0,0,0,0,0,0,0
"271",0,0,0,0,0,0,0,0
"274",0,3.74950224044735,0,0,0,0,0,0
"277",0,0,0,0,0,0,0,0
"280",0,0,0,0,0,0,0,0
"293",0,0.937375560111837,0,0,0,1.10287261808656,0,0
"297",0,162.165971899348,0,0,0,1.65430892712984,0,0
"301",0,1.87475112022367,0,0,0,0,0,0
"329",0,0,0,1.72654917895514,0,0,0,0
"339",0,2.81212668033551,1.19683721469967,0,0,2.20574523617312,3.59168971559642,5.49077573391586
"396",0,0.937375560111837,0,0,0,0,0,0
"435",0,0.937375560111837,0,0,0.511086348384198,0,0.598614952599404,0
"484",0,2.81212668033551,0,0,0,0,0,0
"488",0,23.4343890027959,0.598418607349836,0,0.511086348384198,3.86005416330297,0,16.4723272017476
"495",0,6.56162892078286,0,0,0,0,0,0
"511",0,0.937375560111837,0,0,0.511086348384198,0,0,0
"529",0,1.87475112022367,1.19683721469967,6.90619671582056,0.511086348384198,0,0,0
"552",0,0.937375560111837,5.98418607349836,6.90619671582056,0.511086348384198,0.551436309043281,13.1695289571869,5.49077573391586
"554",0,0.937375560111837,0,0,0,0,0,0
"666",0,0.937375560111837,0,0,0,0,0,0
"727",0,0.937375560111837,0,0,0,0,0,0
"729",0,20.6222623224604,3.59051164409902,1.72654917895514,0,3.30861785425969,1.19722990519881,10.9815514678317
"732",0,2.81212668033551,0,0,0,0,0,0
"827",0,1.87475112022367,0,0,0,0,0,0
"851",0,1.87475112022367,0,0,0,0,0,0
"1017",0,9.37375560111836,0.598418607349836,0,0,1.10287261808656,0,5.49077573391586
"1019",0,4.68687780055918,0,0,0,0.551436309043281,0,0
"1042",0,0.937375560111837,0,0,0,0,0,0
"1245",0,0.937375560111837,10.771534932297,3.45309835791028,1.53325904515259,0.551436309043281,7.18337943119285,10.9815514678317
"1252",0,5.62425336067102,0,0,0,1.10287261808656,0,16.4723272017476
"1260",0,0,0,0,0,0,0,0
"1270",0,1.87475112022367,0,1.72654917895514,0,0,0,0
"1283",0,3.74950224044735,2.39367442939934,0,0.511086348384198,2.20574523617312,0,27.4538786695793
"1290",0,94.6749315712955,6.58260468084819,3.45309835791028,0,14.3373440351253,0.598614952599404,38.435430137411
"1302",0,45.93140244548,2.99209303674918,0,0,12.1315987989522,0,131.778617613981
"1303",0,4.68687780055918,0,0,0,2.75718154521641,0,21.9631029356634
"1304",0,1.87475112022367,0,0,0,0.551436309043281,0,10.9815514678317
"1305",0,41.2445246449208,1.79525582204951,0,0,6.06579939947609,0,71.3800845409062
"1308",0,2.81212668033551,1.19683721469967,0,0,2.20574523617312,0.598614952599404,356.900422704531
"1311",0,0.937375560111837,0,0,0,0,0,0
"1313",0,3.74950224044735,0,0,0,0,0,0
"1314",0,0.937375560111837,0,0,0,0,0,0
"1318",0,0,0,0,0,0,0,10.9815514678317
"1349",0,0.937375560111837,0,0,0,0,0,0
"1363",0,3.74950224044735,0,0,0,0.551436309043281,0,0
"1379",0,11.248506721342,0,0,0.511086348384198,0,0,0
"1382",0,0,0,0,0,0,0,0
"1402",0,1.87475112022367,0,0,0,0,0,0
"1479",0,0.937375560111837,0,0,0,0,0,0
"1580",0,7.49900448089469,0.598418607349836,0,0,4.41149047234625,5.38753457339463,0
"1590",0,42.1819002050326,2.99209303674918,0,2.04434539353679,2.75718154521641,11.3736840993887,0
"1597",0,1.87475112022367,0,0,0,0,0,0
"1604",0,0.937375560111837,0,1.72654917895514,0,2.75718154521641,0,0
"1613",0,0.937375560111837,0.598418607349836,0,0,0,0,0
"1660",0,0.937375560111837,3.59051164409902,0,0.511086348384198,0,0,0
"1680",0,0.937375560111837,0,0,0.511086348384198,0,0,0
"1686",0,0.937375560111837,0,0,0,0,0,0
"1703",0,0.937375560111837,0,0,0,0,0,0
"1717",0,1.87475112022367,0,0,0,0,0,0
"1719",0,0.937375560111837,0,0,0,0,0,0
"1725",0,1.87475112022367,0,0,0,0,0,0
"1727",0,0,0,0,0,0,0,0
"1744",0,7.49900448089469,0,0,0,2.20574523617312,0,0
"1748",0,1.87475112022367,0,0,0,0,0,0
"1828",0,0,0,0,0,0,0,0
"2702",0,0.937375560111837,0,0,0,0,0.598614952599404,0
"2756",0,19.6848867623486,12.5667907543466,0,0,3.30861785425969,0,16.4723272017476
"3444",0,5.62425336067102,2.99209303674918,3.45309835791028,0.511086348384198,1.65430892712984,1.19722990519881,0
"3483",0,0.937375560111837,0,1.72654917895514,1.0221726967684,0.551436309043281,0,0
"3641",0,3.74950224044735,1.19683721469967,5.17964753686542,1.53325904515259,2.75718154521641,4.19030466819583,0
"3702",0,0.937375560111837,1.19683721469967,1.72654917895514,0,0,0,5.49077573391586
"3710",0,0.937375560111837,0,0,0,0,0,5.49077573391586
"3711",0,3.74950224044735,0.598418607349836,1.72654917895514,1.53325904515259,2.75718154521641,0.598614952599404,0
"3712",0,10.3111311612302,1.79525582204951,3.45309835791028,1.53325904515259,4.41149047234625,0,0
"3728",0,3.74950224044735,1.19683721469967,3.45309835791028,0,6.61723570851937,2.99307476299702,0
"3816",0,0.937375560111837,0,0,0.511086348384198,0.551436309043281,0,0
"3917",0,1.87475112022367,0,0,0,2.75718154521641,0.598614952599404,10.9815514678317
"4039",0,0,0,0,0,0,0,0
"4072",0,0.937375560111837,0,0,0,1.10287261808656,0,0
"4182",0,2.81212668033551,1.19683721469967,0,0.511086348384198,0,1.19722990519881,0
"4232",0,14.0606334016775,0.598418607349836,1.72654917895514,0,8.8229809446925,1.19722990519881,0
"4236",0,0.937375560111837,1.19683721469967,0,0.511086348384198,4.96292678138953,0,0
"4265",0,0,0,0,0,0,0,0
"4403",0,0.937375560111837,0,0,0,0,0,0
"4522",0,7.49900448089469,2.99209303674918,20.7185901474617,0.511086348384198,0,1.19722990519881,0
"4565",0,3.74950224044735,0.598418607349836,3.45309835791028,0.511086348384198,1.65430892712984,0.598614952599404,93.3431874765696
"4896",0,0.937375560111837,0,0,0,0,0,0
"4909",0,0.937375560111837,0,0,0.511086348384198,0,0,0
"4911",0,1.87475112022367,1.19683721469967,0,0,1.10287261808656,0,0
"4920",0,0.937375560111837,0,0,0,0,0,0
"5057",0,0,0,0,0,0,0,0
"5507",0,0.937375560111837,3.59051164409902,0,0,0,0,0
"6412",0,0.937375560111837,0,0,0,0,0.598614952599404,0
"6579",0,1.87475112022367,1.79525582204951,0,0.511086348384198,2.75718154521641,0.598614952599404,10.9815514678317
"6945",0,0.937375560111837,0,0,0,0,0,0
"7029",0,2.81212668033551,2.39367442939934,3.45309835791028,0,0.551436309043281,0,0
"7038",0,0.937375560111837,0,0,0,0,0,0
"7274",0,3.74950224044735,0,0,0,1.10287261808656,1.79584485779821,0
"11676",0,0.937375560111837,0,0,0,0,0,0
"13690",0,0.937375560111837,0,0,0,0,0,0
"15368",0,0.937375560111837,2.39367442939934,314.231950569836,0,2.20574523617312,1.79584485779821,82.3616360087379
"28035",0,1.87475112022367,0,0,0,1.10287261808656,0.598614952599404,0
"28037",0,9.37375560111836,0,0,0,1.10287261808656,0,10.9815514678317
"28038",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"28090",0,1.87475112022367,1.79525582204951,0,1.0221726967684,1.65430892712984,1.79584485779821,0
"28131",0,3.74950224044735,0,0,0,0,0.598614952599404,0
"28132",0,0.937375560111837,0,0,0,1.10287261808656,0,0
"28189",0,0.937375560111837,0,0,0,0,0,0
"28448",0,1.87475112022367,0,0,0.511086348384198,0,1.19722990519881,0
"28449",0,4.68687780055918,0,0,0,3.86005416330297,0,0
"28546",0,0.937375560111837,0,0,0,0,0,0
"29176",0,0,0,0,0,0,0,0
"29382",0,2.81212668033551,0.598418607349836,0,0,0,0.598614952599404,0
"29385",0,0.937375560111837,0,0,0,0,0,0
"29394",0,7.49900448089469,1.19683721469967,0,0,1.10287261808656,0,0
"29549",0,0.937375560111837,0,0,0,0,0,0
"29664",0,0.937375560111837,0,18.9920409685065,0,0,0.598614952599404,0
"33010",0,21.5596378825722,0,0,0,1.65430892712984,0,5.49077573391586
"33034",0,0.937375560111837,0,0,0,0,0,0
"33050",0,3.74950224044735,0,0,0,0,0,0
"33128",0,6.56162892078286,0.598418607349836,12.085844252686,0,38.0491053239864,1.19722990519881,0
"33934",0,1.87475112022367,0,0,0,0,0,0
"33962",0,2.81212668033551,0,0,1.0221726967684,0,0,38.435430137411
"33964",0,0.937375560111837,12.5667907543466,13.8123934316411,0,0,16.7612186727833,10.9815514678317
"34062",0,25.3091401230196,5.98418607349836,8.6327458947757,2.55543174192099,2.75718154521641,15.5639887675845,148.250944815728
"34284",0,1.87475112022367,0.598418607349836,1.72654917895514,1.0221726967684,2.75718154521641,2.39445981039762,16.4723272017476
"34373",0,0,0,0,0,0,0,0
"35884",0,0.937375560111837,0.598418607349836,0,0,0.551436309043281,0.598614952599404,0
"35885",0,1.87475112022367,0,1.72654917895514,0.511086348384198,0.551436309043281,0,0
"35886",0,6.56162892078286,0.598418607349836,0,0,0,0.598614952599404,0
"36911",0,0.937375560111837,0,0,0,0,0,0
"37636",0,0,0,0,0,0,0,0
"37682",0,0,0,0,0,0,0,10.9815514678317
"38289",0,3.74950224044735,0,0,0,1.10287261808656,0,0
"38942",0,5.62425336067102,8.97627911024754,3.45309835791028,0,1.10287261808656,3.59168971559642,0
"39777",0,1.87475112022367,0,0,0,0.551436309043281,0,0
"39950",0,0.937375560111837,0,0,0,0,0,0
"40215",0,2.81212668033551,1.19683721469967,0,1.53325904515259,1.65430892712984,2.39445981039762,0
"40247",0,0.937375560111837,0,0,0,0,0,0
"40559",0,0.937375560111837,0.598418607349836,0,0,0,0.598614952599404,0
"41413",0,0,0,0,0,0,0,0
"41568",0,0.937375560111837,0,0,0,0,0,0
"43675",0,25.3091401230196,1.19683721469967,0,0,8.27154463564922,0,43.9262058713269
"43768",0,3.74950224044735,0.598418607349836,0,0,0.551436309043281,0,54.9077573391586
"43990",0,44.0566513252563,2.39367442939934,0,0,6.06579939947609,0.598614952599404,27.4538786695793
"45634",0,0.937375560111837,0,0,0,0,0,0
"45972",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"47671",0,0.937375560111837,0,0,0,0.551436309043281,0.598614952599404,16.4723272017476
"47878",0,2.81212668033551,0,5.17964753686542,0.511086348384198,1.10287261808656,0,0
"47884",0,1.87475112022367,0,0,0,0,0,0
"48935",0,0.937375560111837,0,0,0,0,0,0
"49698",0,0.937375560111837,0,0,0,0,0,0
"50518",0,0.937375560111837,0,0,0,0,0,0
"51240",0,32.8081446039143,0.598418607349836,0,0.511086348384198,3.86005416330297,0,0
"51430",0,0.937375560111837,0,0,0,0,0,0
"52022",0,6.56162892078286,0,0,0,0,0,0
"54005",0,10.3111311612302,1.19683721469967,0,0,1.10287261808656,0,5.49077573391586
"54571",0,0.937375560111837,0,0,0,0,0,0
"56956",0,0.937375560111837,0,0,0,0,0,0
"57918",0,0,0,0,0,0,0,0
"61648",0,1.87475112022367,0.598418607349836,1.72654917895514,1.53325904515259,4.41149047234625,1.79584485779821,0
"63068",0,1.87475112022367,0.598418607349836,5.17964753686542,0.511086348384198,2.20574523617312,0.598614952599404,0
"63345",0,0.937375560111837,0,0,0,0,0,0
"63459",0,1.87475112022367,0.598418607349836,0,0.511086348384198,1.65430892712984,1.19722990519881,0
"65959",0,6.56162892078286,1.79525582204951,0,0,0.551436309043281,5.98614952599404,0
"66807",0,6.56162892078286,0,1.72654917895514,0,3.86005416330297,0,10.9815514678317
"69665",0,3.74950224044735,0,0,0,0,0,0
"71354",0,0.937375560111837,0,0,0,0,0,0
"71999",0,0.937375560111837,0,0,0,0,0,0
"72792",0,0.937375560111837,0,0,0,0,0,0
"72917",0,0.937375560111837,0,0,0,0,0,0
"74647",0,0.937375560111837,0.598418607349836,0,0,0,0,0
"75702",0,0.937375560111837,0,0,0,0,0,0
"75906",0,1.87475112022367,0,0,0,0,0,0
"76025",0,1.87475112022367,0,0,0,3.30861785425969,0.598614952599404,0
"76773",0,183.72560978192,10.1731163249472,3.45309835791028,0.511086348384198,25.9175065250342,2.39445981039762,71.3800845409062
"76947",0,20.6222623224604,0,0,0,0,0,0
"78579",0,0,0,0,0,0,0,0
"78828",0,0.937375560111837,0,0,0,0,0,5.49077573391586
"79967",0,0.937375560111837,9.57469771759737,0,0.511086348384198,1.10287261808656,20.3529083883797,5.49077573391586
"80866",0,27.1838912432433,0,0,0,0,0,0
"84135",0,2.81212668033551,0,0,0,0.551436309043281,0,0
"84292",0,0.937375560111837,0,0,0,0,0,0
"84595",0,0,0,0,0,0,0,0
"87883",0,6.56162892078286,0,1.72654917895514,0,0,0,0
"93064",0,0.937375560111837,0,0,0,0,0,0
"94132",0,0,0,0,0,0,0,0
"95486",0,4.68687780055918,0,0,0,0,0,0
"97700",0,8.43638004100653,13.7636279690462,3.45309835791028,0,2.75718154521641,8.38060933639165,0
"98504",0,2.81212668033551,0,0,0,0,0,0
"99038",0,22.4970134426841,0,3.45309835791028,0.511086348384198,77.7525195751027,1.19722990519881,0
"105219",0,4.68687780055918,0,0,0,0,0,0
"106648",0,2.81212668033551,0,0,0,1.10287261808656,0,0
"106649",0,0.937375560111837,1.19683721469967,0,0,0,1.19722990519881,21.9631029356634
"108980",0,26.2465156831314,1.79525582204951,1.72654917895514,1.0221726967684,0.551436309043281,10.7750691467893,5.49077573391586
"113107",0,1.87475112022367,0,0,0,0,0,0
"116085",0,0,0,0,0,0,0,0
"116092",0,0.937375560111837,0,1.72654917895514,0,0,0,0
"118060",0,0.937375560111837,1.19683721469967,0,0,0,0.598614952599404,0
"118509",0,12.1858822814539,1.19683721469967,0,0,34.1890511606834,0,0
"120017",0,0.937375560111837,0,1.72654917895514,0,0,0,0
"122355",0,0.937375560111837,0,0,0,0,0,0
"125945",0,0.937375560111837,0,0,0,0,0.598614952599404,0
"126429",0,0.937375560111837,0.598418607349836,0,0.511086348384198,0.551436309043281,1.79584485779821,0
"131110",0,7.49900448089469,0,0,0,0.551436309043281,0,0
"131310",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"134537",0,5.62425336067102,1.79525582204951,10.3592950737308,0,0,0,60.3985330730744
"135719",0,2.81212668033551,0,0,0,0,0,0
"146827",0,1.87475112022367,0,0,0.511086348384198,0,0,5.49077573391586
"146995",0,4.68687780055918,0,0,0,3.30861785425969,0,0
"147645",0,1.87475112022367,0,0,0,0,0,0
"152509",0,232.469138907735,0,0,0,7.72010832660594,0,0
"155892",0,0.937375560111837,0,0,0,0,0,0
"155900",0,24.3717645629077,0,0,0,0.551436309043281,0,0
"156976",0,1.87475112022367,0.598418607349836,0,0,0,0,0
"160386",0,0,0,0,0,0,0,0
"161397",0,2.81212668033551,0,1.72654917895514,0,0,1.19722990519881,0
"161879",0,0,0,0,0,0,0,0
"161899",0,12.1858822814539,0,8.6327458947757,0,0,0,0
"161934",0,0.937375560111837,1.19683721469967,1.72654917895514,0,0,0,0
"166486",0,2.81212668033551,2.99209303674918,0,0,0,0,0
"171929",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"172827",0,8.43638004100653,0,0,0,0,0,0
"173681",0,0.937375560111837,0,0,0,0,0,0
"176248",0,0.937375560111837,1.79525582204951,1.72654917895514,1.53325904515259,3.86005416330297,4.78891962079523,0
"180282",0,444.31601549301,0,0,0,8.8229809446925,0,0
"180498",0,0.937375560111837,0,3.45309835791028,0,0.551436309043281,0,0
"184064",0,0,0,0,0,0,0,0
"185001",0,0.937375560111837,0,0,0,0,0,0
"189791",0,1.87475112022367,1.19683721469967,13.8123934316411,2.55543174192099,0,0,0
"190721",0,1.87475112022367,0,0,0,0,0,0
"191224",0,1.87475112022367,1.79525582204951,1.72654917895514,0,23.1603249798178,0,0
"197815",0,1.87475112022367,0,0,0,1.10287261808656,0,0
"198431",0,2.81212668033551,1.19683721469967,0,1.0221726967684,0,1.19722990519881,0
"199591",0,0.937375560111837,0,0,0,0,0.598614952599404,0
"200329",0,0.937375560111837,0,0,0,0,0,0
"200451",0,2.81212668033551,0.598418607349836,0,0,3.86005416330297,1.19722990519881,32.9446544034952
"205844",0,0,0,0,0,0,0,0
"210143",0,0.937375560111837,0,0,0.511086348384198,0.551436309043281,0,0
"214473",0,0.937375560111837,0,0,0,0,0,0
"223093",0,0.937375560111837,0,1.72654917895514,1.0221726967684,0,0,0
"228899",0,0.937375560111837,0,0,0,0,0,0
"232721",0,2.81212668033551,0,0,0,0,0,0
"252803",0,0.937375560111837,0,0,0,0,0,0
"257758",0,0,0,0,0,0,0,0
"262209",0,0.937375560111837,0,0,0,0,0,10.9815514678317
"271865",0,0.937375560111837,0,0,0,0,0,0
"273384",0,0.937375560111837,0,1.72654917895514,0,0,0,0
"288000",0,1.87475112022367,0,0,0,0,0,0
"292913",0,1.87475112022367,0,0,0,0,0,0
"294699",0,44.9940268853682,0,0,0,0,0,0
"304207",0,4.68687780055918,0,0,0,0,0,0
"304378",0,5.62425336067102,0,0,0,0,0,0
"307758",0,0.937375560111837,0,0,0,0,0,0
"321846",0,1.87475112022367,0,1.72654917895514,2.04434539353679,0,1.19722990519881,5.49077573391586
"327575",0,0.937375560111837,0,0,0,2.20574523617312,0,0
"330214",0,0.937375560111837,0,0,0,0,0,0
"333924",0,0.937375560111837,0,0,0,0,0,0
"335164",0,4.68687780055918,0,0,0,2.75718154521641,0,0
"335179",0,7.49900448089469,0.598418607349836,1.72654917895514,0.511086348384198,29.2261243792939,1.19722990519881,0
"336203",0,0,0,0,0,0,0,0
"337051",0,0.937375560111837,0,0,0,0,0,0
"340016",0,0.937375560111837,1.19683721469967,8.6327458947757,0,0.551436309043281,3.59168971559642,16.4723272017476
"343494",0,1.87475112022367,0,1.72654917895514,0,4.41149047234625,0,0
"349221",0,0,0,0,0,0,0,0
"358220",0,4.68687780055918,0,0,0,0,0,0
"366602",0,0.937375560111837,0,0,0,0,0,0
"373068",0,0.937375560111837,0,0,0,0,0,0
"386490",0,1.87475112022367,0,0,0,0,0,0
"397260",0,0,0,0,0,0,0,0
"401472",0,19.6848867623486,0,0,0,0.551436309043281,0,0
"405212",0,0,0,0,0,0,0,0
"421525",0,0.937375560111837,0,0,0,0,0,0
"431306",0,2.81212668033551,1.79525582204951,0,0,1.10287261808656,3.59168971559642,5.49077573391586
"460523",0,2.81212668033551,0.598418607349836,0,0,0,1.79584485779821,0
"470704",0,0,0,0,0,0,0,0
"478958",0,0,0,0,0,0,0,0
"544580",0,0.937375560111837,0,0,0,0,0,0
"553814",0,1.87475112022367,0,0,0,0,0,0
"556325",0,0.937375560111837,0,0,0,0,0,0
"556499",0,0.937375560111837,0,0,0,0,0,0
"562959",0,0.937375560111837,0,0,0,0,0,0
"575200",0,0,0,0,0,0,0,0
"588932",0,0.937375560111837,0,0,0,0,0,0
"639310",0,0.937375560111837,0,0,0,0,0,0
"641148",0,0,0,0,0,0,0,0
"649756",0,0.937375560111837,0,0,0,0,0,0
"671223",0,0.937375560111837,0,0,0,0,0,0
"702114",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"702967",0,6.56162892078286,0,0,0,0.551436309043281,0,0
"706438",0,0,0,0,0,0,0,0
"712310",0,1.87475112022367,0,0,0,0.551436309043281,0,0
"712357",0,0.937375560111837,0.598418607349836,1.72654917895514,0,0.551436309043281,0,0
"712633",0,0.937375560111837,0,0,0,0,0,0
"712710",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"742013",0,6.56162892078286,0,0,0,0,0,0
"745310",0,0.937375560111837,0,0,0,0,0,0
"906689",0,0.937375560111837,0,0,0,0,0,0
"971279",0,0,0,0,0,0,0,0
"980427",0,8.43638004100653,0,0,0,0,0,0
"1016987",0,1.87475112022367,0,0,0,0,0,0
"1028379",0,1.87475112022367,0,0,0,0,0,0
"1041015",0,0.937375560111837,0,0,0,1.10287261808656,0.598614952599404,0
"1082704",0,1.87475112022367,0,48.3433770107439,2.04434539353679,1.10287261808656,0,27.4538786695793
"1134687",0,0.937375560111837,0.598418607349836,1.72654917895514,1.53325904515259,0,0,0
"1156433",0,0.937375560111837,0,0,0,0,0,0
"1164002",0,0.937375560111837,0,0,0,0,0,0
"1177005",0,0.937375560111837,0,0,0,0,0,0
"1177574",0,1.87475112022367,0,0,0,0.551436309043281,0,0
"1179672",0,0.937375560111837,0,0,0,0,0,0
"1190415",0,0.937375560111837,0,0,0,0,0,0
"1215031",0,2.81212668033551,0,0,0,0,0,0
"1218508",0,0.937375560111837,0,0,0,0,0,0
"1232506",0,0.937375560111837,0,0,0,0,0,0
"1286240",0,0.937375560111837,0,0,0,0,0.598614952599404,0
"1316596",0,0.937375560111837,0,0,0.511086348384198,0.551436309043281,0,0
"1325090",0,0.937375560111837,0,0,0,0,0,0
"1325724",0,0.937375560111837,0,0,0,0,0,0
"1381597",0,2.81212668033551,0,0,0,0,0,0
"1400673",0,1.87475112022367,0,0,0,1.65430892712984,0,0
"1496080",0,0.937375560111837,0,0,0,0,0,0
"1511761",0,0.937375560111837,0,1.72654917895514,1.0221726967684,0,0,0
"1515612",0,2.81212668033551,0,0,0,2.20574523617312,0,0
"1528099",0,2.81212668033551,0.598418607349836,3.45309835791028,0,2.75718154521641,0,0
"1532555",0,0.937375560111837,0,0,0,0,0,0
"1536770",0,0.937375560111837,0,0,0,0,0,0
"1550728",0,0.937375560111837,0,0,0,0,0,0
"1572656",0,0.937375560111837,0,0,0,0,0,0
"1610872",0,0.937375560111837,0,0,0,0,0,0
"1618337",0,0.937375560111837,0,0,0,0,0,0
"1629723",0,0.937375560111837,0,0,0,0,0,0
"1630135",0,2.81212668033551,0,0,0,0,0.598614952599404,0
"1633874",0,0.937375560111837,0,0,0,0,1.19722990519881,0
"1646498",0,0.937375560111837,0,0,0,0,0.598614952599404,32.9446544034952
"1658672",0,0.937375560111837,0,0,0,0,0,0
"1667168",0,0.937375560111837,0,0,0,0,0,0
"1673076",0,3.74950224044735,0,0,0,4.41149047234625,0,0
"1716017",0,31.8707690438024,4.78734885879869,0,0,4.41149047234625,1.79584485779821,0
"1750719",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"1759399",0,4.68687780055918,0,0,0,2.75718154521641,0,10.9815514678317
"1813182",0,7.49900448089469,0,0,0,0.551436309043281,0,0
"1843368",0,2.81212668033551,0,0,0,0,0,0
"1852374",0,0.937375560111837,0,0,0,0,0,0
"1870984",0,0.937375560111837,0,0,0,0,0,0
"1879049",0,0.937375560111837,0.598418607349836,0,0,0.551436309043281,0,0
"1884263",0,0.937375560111837,0,0,0,0,0,0
"1889813",0,0.937375560111837,0,0,0,0,0,0
"1898103",0,3.74950224044735,0,0,0,0,0,0
"1904944",0,0.937375560111837,1.79525582204951,0,0.511086348384198,0.551436309043281,1.19722990519881,0
"1914525",0,5.62425336067102,0,0,0,0,0.598614952599404,0
"1920191",0,6.56162892078286,0,0,0,2.20574523617312,0,0
"1925548",0,0.937375560111837,0,0,0,0,0,0
"1972068",0,1.87475112022367,0,0,0,0,0,0
"1972431",0,0.937375560111837,0,0,0,0,0,0
"2003188",0,0.937375560111837,0,0,0,0,0,0
"2004644",0,0.937375560111837,0,0,0,0,0,0
"2010829",0,0.937375560111837,0,0,0,0,0,0
"2045202",0,0.937375560111837,0,0,0,0.551436309043281,0,0
"2057972",0,0.937375560111837,1.19683721469967,0,1.0221726967684,1.10287261808656,1.19722990519881,0
"2067415",0,0.937375560111837,0,0,0,0,0,0
"2070537",0,4.68687780055918,3.59051164409902,6.90619671582056,1.53325904515259,9.37441725373578,0.598614952599404,0
"2080469",0,0.937375560111837,0,0,0,0,0,0
"2082188",0,2.81212668033551,0,0,0,0,0,0
"2126247",0,0.937375560111837,0,0,0,0,0,0
"2126319",0,2.81212668033551,0.598418607349836,0,0,0,0.598614952599404,10.9815514678317
"2161816",0,0.937375560111837,0.598418607349836,0,0,0,0,0
"2184083",0,0.937375560111837,0,0,0,0,0,0
"2478912",0,6.56162892078286,0.598418607349836,8.6327458947757,1.0221726967684,18.7488345074716,0,5.49077573391586
"2492837",0,0.937375560111837,0,0,0,0,0,5.49077573391586
"2500532",0,4.68687780055918,0,0,0,0,1.19722990519881,0
"2518989",0,0.937375560111837,0,0,0,0,0,0
"2528026",0,0.937375560111837,0,0,0,0,0,0
"2545799",0,1.87475112022367,0,0,0,1.10287261808656,0,0
"2546351",0,3.74950224044735,0,0,0,0.551436309043281,0,0
"2546450",0,0.937375560111837,0,0,0,0,0,0
"2547601",0,1.87475112022367,0,0,0,0,0,0
"2575923",0,1.87475112022367,0,0,0,0,0,0
"2598453",0,1.87475112022367,0,0,0,0,0,0
"2708117",0,0.937375560111837,0,0,0,0,0,0
"2725666",0,1.87475112022367,0,5.17964753686542,0,0,0,0
"154",0,0,0,0,0,0,0,0
"300",0,0,0.598418607349836,0,0.511086348384198,0,0,0
"343",0,0,8.3778605028977,0,0,0,7.78199438379225,0
"358",0,0,0.598418607349836,0,0,0,0,0
"408",0,0,0,0,0,0,0,5.49077573391586
"545",0,0,0,0,1.0221726967684,0,0.598614952599404,0
"565",0,0,1.79525582204951,0,0,0,0.598614952599404,0
"630",0,0,1.79525582204951,0,0.511086348384198,0.551436309043281,0.598614952599404,0
"632",0,0,0.598418607349836,0,0.511086348384198,6.06579939947609,0,0
"633",0,0,0.598418607349836,0,2.55543174192099,0.551436309043281,1.79584485779821,0
"644",0,0,1.79525582204951,1.72654917895514,0,0,1.19722990519881,0
"964",0,0,2.99209303674918,1.72654917895514,0,0,6.58476447859344,5.49077573391586
"1309",0,0,0.598418607349836,0,0,0,0,0
"1352",0,0,1.19683721469967,0,2.04434539353679,0,0,5.49077573391586
"1396",0,0,1.79525582204951,0,0,0,52.6781158287475,0
"1408",0,0,0.598418607349836,0,0,0,0,0
"1571",0,0,0.598418607349836,0,0,0,0,0
"1598",0,0,0.598418607349836,1.72654917895514,0,0,0.598614952599404,0
"1625",0,0,0.598418607349836,0,0,0,0.598614952599404,0
"2709",0,0,0.598418607349836,0,0.511086348384198,0,0,0
"2748",0,0,0.598418607349836,0,0,0,0,0
"2751",0,0,1.19683721469967,0,0,0,0.598614952599404,76.870860274822
"3406",0,0,0.598418607349836,0,0,0,1.19722990519881,0
"3513",0,0,1.19683721469967,0,0,0,0,0
"3662",0,0,0.598418607349836,0,0,0,0,0
"3708",0,0,0.598418607349836,0,0,0,0,0
"3847",0,0,2.39367442939934,0,0.511086348384198,0.551436309043281,1.19722990519881,0
"3906",0,0,1.19683721469967,0,0.511086348384198,0,0,0
"3933",0,0,0.598418607349836,0,0,0,2.39445981039762,0
"4097",0,0,0.598418607349836,0,0.511086348384198,0,0,16.4723272017476
"4396",0,0,0.598418607349836,0,0,0.551436309043281,0.598614952599404,0
"4555",0,0,0.598418607349836,0,0,0,0,0
"4999",0,0,0.598418607349836,0,0,0,0,0
"5016",0,0,0.598418607349836,0,0,0,0,5.49077573391586
"5127",0,0,0.598418607349836,0,0,0,0.598614952599404,0
"5286",0,0,0.598418607349836,0,0,0,0,0
