"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7"
"246","65700",12.6584443978047,0,1.79525582204951,0,11.2438996644524,0,3.59168971559642,0
"247","66269",2.53168887956094,0,0,0,8.17738157414717,1.10287261808656,1.79584485779821,0
"248","67780",2.53168887956094,0,0,0,0.511086348384198,0,0,0
"249","69218",1283.5662619374,2.81212668033551,5.38576746614852,1.72654917895514,683.833534138057,1.65430892712984,7.78199438379225,10.9815514678317
"250","69220",1.26584443978047,0,0,0,2.55543174192099,0,0,0
"251","69319",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"252","71139",27.8485776751704,41.2445246449208,4657.49202100377,778.673679708769,13.2882450579892,207.891488509317,7910.69659860112,400.826628575858
"253","71633",31.6461109945118,0,0.598418607349836,0,3.06651809030519,0.551436309043281,0,0
"254","71647",175.952377129486,0,0,0,22.9988856772889,0.551436309043281,0,0
"255","71650",49.3679331514384,0,0,0,5.62194983222618,0,0,0
"256","72368",3.79753331934142,0,0,0,1.0221726967684,0,0,0
"257","72664",1.26584443978047,0,0,0,0,0.551436309043281,0,0
"258","72781",2.53168887956094,0,0,0,4.08869078707359,0,0,0
"259","74649",15.1901332773657,22.4970134426841,23.3383256866436,51.7964753686542,15.3325904515259,1.10287261808656,13.7681439097863,21.9631029356634
"260","76758",1.26584443978047,1.87475112022367,0.598418607349836,0,0.511086348384198,1.10287261808656,1.19722990519881,10.9815514678317
"261","76759",5.06337775912189,0.937375560111837,0,0,5.62194983222618,1.10287261808656,0,0
"262","76760",1.26584443978047,0,0,0,0,0,0,0
"263","76775",5.06337775912189,479.93628677726,28.1256745454423,36.257532758058,9.19955427091557,77.7525195751027,5.38753457339463,395.335852841942
"264","76777",1.26584443978047,0.937375560111837,0,0,0,0,0,0
"265","77133",26.5827332353899,7.49900448089469,1.79525582204951,0,40.3758215223517,1.10287261808656,4.19030466819583,10.9815514678317
"266","77912",6.32922219890236,0,0,0,0.511086348384198,0,0,0
"267","78258",0,0,0,0,0,0,0,0
"268","80338",5.06337775912189,0,1.79525582204951,0,2.04434539353679,0,1.79584485779821,0
"269","80765",3.79753331934142,0,2.99209303674918,1.72654917895514,0.511086348384198,0,0,0
"270","82096",1.26584443978047,0,0,0,0,0,0,0
"271","82382",1.26584443978047,0,0,0,0,0,0,0
"272","82528",2.53168887956094,0,0.598418607349836,0,2.55543174192099,0,0,0
"273","82541",0,0,0,0,0,0,0,0
"274","82688",3.79753331934142,4.68687780055918,20.3462326498944,37.9840819370131,16.8658494966785,11.5801624899089,17.9584485779821,5.49077573391586
"275","82987",322.79033214402,0,16.7557210057954,0,444.645123094252,3.30861785425969,45.4947363975547,5.49077573391586
"276","82996",10.1267555182438,0,0,0,24.0210583740573,10.4772898718223,0,0
"277","83485",13.9242888375852,0,0,0,5.62194983222618,0,0,0
"278","85433",1.26584443978047,0,0,0,0.511086348384198,1.10287261808656,0,0
"279","85681",1.26584443978047,3.74950224044735,5.38576746614852,1.72654917895514,0.511086348384198,1.10287261808656,1.79584485779821,0
"280","88271",1.26584443978047,0,0,0,0,0,0,0
"281","88726",32.9119554342923,0,0,0,3.06651809030519,0,0,0
"282","88730",5.06337775912189,0,0,0,2.04434539353679,0,0,0
"283","88731",7.59506663868283,0,0,0,1.53325904515259,0,0,0
"284","88732",34.1777998740727,0,0,0,2.55543174192099,0,0,0
"285","91201",1.26584443978047,0,0,0,0.511086348384198,0,0,0
"286","91915",0,0,0,0,0,0,0,0
"287","94286",5.06337775912189,5.62425336067102,1.19683721469967,5.17964753686542,1.0221726967684,15.9916529622552,0,0
"288","99658",36.7094887536337,0,4.78734885879869,1.72654917895514,11.2438996644524,1.65430892712984,1.19722990519881,0
"289","99802",11.3925999580242,6.56162892078286,22.7399070792938,58.7026720844748,4.08869078707359,1.10287261808656,4.19030466819583,658.893088069903
"290","100272",1.26584443978047,0,0.598418607349836,1.72654917895514,0,0.551436309043281,0.598614952599404,0
"291","104421",2.53168887956094,0,0,0,0.511086348384198,0,0,0
"292","106654",2.53168887956094,0,0,0,5.11086348384198,0,0,0
"293","108981",1.26584443978047,1.87475112022367,0,0,1.53325904515259,0,0.598614952599404,5.49077573391586
