"","Taxonomic_ID","DirectSM_H4","DirectSM_H5","DirectSM_H6","DirectSM_H7","SM_H4","SM_H5","SM_H6","SM_H7","Superkingdom","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"371","46736",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Scleractinia","Merulinidae",NA,NA
"372","48860",0,0,0,0,0,0,0,0,"Eukaryota","Fungi","Ascomycota","Lecanoromycetes","Peltigerales","Peltigeraceae",NA,NA
"373","50527",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Buprestidae",NA,NA
"374","55086",0,0,0,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Phasmatodea","Bacillidae",NA,NA
"375","72275",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae",NA,NA
"376","72293",0,0,0,0,1,2,0,0,"Bacteria",NA,"Proteobacteria","Epsilonproteobacteria","Campylobacterales","Helicobacteraceae",NA,NA
"377","73421",0,0,0,0,1,1,0,0,"Eukaryota","Metazoa","Platyhelminthes","Trematoda","Plagiorchiida","Dicrocoeliidae",NA,NA
"378","81529",0,0,0,0,0,0,0,0,"Eukaryota",NA,NA,"Choanoflagellata","Craspedida","Salpingoecidae",NA,NA
"379","84107",0,0,0,0,1,0,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae",NA,NA
"380","93133",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","Mycosphaerellaceae",NA,NA
"381","135616",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae",NA,NA
"382","145360",0,0,0,0,1,0,0,0,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Sanguibacteraceae",NA,NA
"383","147240",0,0,0,0,0,0,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Liliales","Corsiaceae",NA,NA
"384","171550",0,0,0,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae",NA,NA
"385","173647",0,0,0,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Cosmopterigidae",NA,NA
"386","199477",0,0,0,0,1,0,0,0,"Eukaryota","Metazoa","Arthropoda","Malacostraca","Amphipoda","Hyalellidae",NA,NA
"387","213119",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae",NA,NA
"388","213422",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae",NA,NA
"389","219687",0,0,0,0,0,0,0,0,"Bacteria",NA,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"390","267889",0,0,0,0,1,1,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae",NA,NA
"391","474943",0,0,0,0,2,0,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae",NA,NA
"392","563798",0,0,0,0,0,0,0,0,"Bacteria",NA,"Bacteroidetes","Cytophagia","Cytophagales","Cyclobacteriaceae",NA,NA
"393","1291367",0,0,0,0,0,0,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Thysanoptera","Melanthripidae",NA,NA
"394","1499392",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Neisseriales","Chromobacteriaceae",NA,NA
"395","1643948",0,0,0,0,0,0,0,0,"Bacteria",NA,"Thermotogae","Thermotogae","Kosmotogales","Kosmotogaceae",NA,NA
"396","1644056",0,0,0,0,0,0,0,0,"Archaea",NA,"Euryarchaeota","Halobacteria","Haloferacales","Haloferacaceae",NA,NA
"397","1763524",0,0,0,0,0,0,0,0,"Bacteria",NA,"Planctomycetes","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"398","1890528",0,0,0,0,0,0,0,0,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcidiopsidales","Chroococcidiopsidaceae",NA,NA
"399","1903416",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Budviciaceae",NA,NA
"400","2008795",0,0,0,0,0,0,0,0,"Bacteria",NA,"Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae",NA,NA
"401","2304686",0,0,0,0,0,0,0,0,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae",NA,NA
"402","2483367",0,0,0,0,0,0,0,0,"Bacteria",NA,"Planctomycetes","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae",NA,NA
"403","2731691",0,0,0,0,2,0,0,0,"Viruses",NA,"Uroviricota","Caudoviricetes","Caudovirales","Drexlerviridae",NA,NA
"404","170",0,0,0,0,0,1,0,0,"Bacteria",NA,"Spirochaetes","Spirochaetia","Leptospirales","Leptospiraceae",NA,NA
"405","3250",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Lycopodiopsida","Lycopodiales","Lycopodiaceae",NA,NA
"406","3433",0,0,0,0,0,2,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Laurales","Lauraceae",NA,NA
"407","3563",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Amaranthaceae",NA,NA
"408","4609",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Cyperaceae",NA,NA
"409","4731",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Typhaceae",NA,NA
"410","4777",0,0,0,0,0,1,0,0,"Eukaryota",NA,NA,"Oomycota","Peronosporales","Peronosporaceae",NA,NA
"411","5020",0,0,0,0,0,1,2,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae",NA,NA
"412","5799",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae",NA,NA
"413","6332",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Nematoda","Enoplea","Trichinellida","Trichinellidae",NA,NA
"414","6524",0,0,0,0,0,1,0,4,"Eukaryota","Metazoa","Mollusca","Gastropoda",NA,"Planorbidae",NA,NA
"415","7065",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Tenebrionidae",NA,NA
"416","23808",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Simaroubaceae",NA,NA
"417","26019",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Eriocaulaceae",NA,NA
"418","33084",0,0,0,0,0,2,0,0,"Eukaryota",NA,"Evosea",NA,"Mastigamoebida","Entamoebidae",NA,NA
"419","34384",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae",NA,NA
"420","35432",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Ulvophyceae","Bryopsidales","Caulerpaceae",NA,NA
"421","37891",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Priapulida","Priapulimorpha","Priapulimorphida","Priapulidae",NA,NA
"422","42219",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Cornales","Cornaceae",NA,NA
"423","43707",0,0,0,0,0,21,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Sapindales","Meliaceae",NA,NA
"424","58543",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Orthoptera","Pyrgomorphidae",NA,NA
"425","64899",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Dothideales","Dothioraceae",NA,NA
"426","75423",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Poales","Mayacaceae",NA,NA
"427","116151",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Coleoptera","Nitidulidae",NA,NA
"428","171551",0,0,0,0,0,2,1,0,"Bacteria",NA,"Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA,NA
"429","205957",0,0,0,0,0,1,0,0,"Archaea",NA,"Thaumarchaeota",NA,"Cenarchaeales","Cenarchaeaceae",NA,NA
"430","213483",0,0,0,0,0,1,0,0,"Bacteria",NA,"Proteobacteria","Oligoflexia","Bdellovibrionales","Bdellovibrionaceae",NA,NA
"431","512265",0,0,0,0,0,1,0,0,"Eukaryota","Metazoa","Arthropoda","Hexanauplia","Harpacticoida","Harpacticidae",NA,NA
"432","543314",0,0,0,0,0,1,0,8,"Bacteria",NA,"Firmicutes","Clostridia","Clostridiales","Clostridiales Family XIII. Incertae Sedis",NA,NA
"433","549779",0,0,0,0,0,1,1,0,"Viruses","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Imitervirales","Mimiviridae",NA,NA
"434","909930",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae",NA,NA
"435","930025",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Rhodophyta","Compsopogonophyceae","Compsopogonales","Boldiaceae",NA,NA
"436","1450293",0,0,0,0,0,1,0,0,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Aplosporellaceae",NA,NA
"437","1561074",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Boraginales","Lennoaceae",NA,NA
"438","1643826",0,0,0,0,0,1,0,0,"Bacteria",NA,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae",NA,NA
"439","1843490",0,0,0,0,0,1,0,0,"Bacteria",NA,"Firmicutes","Negativicutes","Selenomonadales","Sporomusaceae",NA,NA
"440","2058183",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Acytosteliaceae",NA,NA
"441","2058184",0,0,0,0,0,1,0,0,"Eukaryota",NA,"Evosea","Eumycetozoa","Acytosteliales","Cavenderiaceae",NA,NA
"442","2302913",0,0,0,0,0,1,0,0,"Eukaryota","Viridiplantae","Chlorophyta","Chloropicophyceae","Chloropicales","Chloropicaceae",NA,NA
"443","2528436",0,0,0,0,0,2,0,0,"Eukaryota","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Pyriculariaceae",NA,NA
"444","3051",0,0,0,0,0,0,1,4,"Eukaryota","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae",NA,NA
"445","3216",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Bryopsida","Funariales","Funariaceae",NA,NA
"446","10482",0,0,0,0,0,0,1,0,"Viruses",NA,NA,NA,NA,"Polydnaviridae",NA,NA
"447","28568",0,0,0,0,0,0,2,0,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae",NA,NA
"448","31377",0,0,0,0,0,0,1,0,"Eukaryota",NA,"Rhodophyta","Florideophyceae","Ceramiales","Ceramiaceae",NA,NA
"449","34379",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Leotiomycetes",NA,"Pseudeurotiaceae",NA,NA
"450","41042",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Diptera","Tipulidae",NA,NA
"451","42822",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Actiniidae",NA,NA
"452","44281",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Pneumocystidomycetes","Pneumocystidales","Pneumocystidaceae",NA,NA
"453","47021",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"454","77658",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Branchiopoda","Diplostraca","Daphniidae",NA,NA
"455","106121",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Echinodermata","Crinoidea","Comatulida","Comatulidae",NA,NA
"456","112848",0,0,0,0,0,0,1,0,"Eukaryota","Viridiplantae","Streptophyta","Magnoliopsida","Caryophyllales","Asteropeiaceae",NA,NA
"457","134623",0,0,0,0,0,0,1,4,"Bacteria",NA,"Verrucomicrobia","Opitutae","Opitutales","Opitutaceae",NA,NA
"458","178475",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Porifera","Demospongiae","Haplosclerida","Niphatidae",NA,NA
"459","189777",0,0,0,0,0,0,1,0,"Bacteria",NA,"Chloroflexi","Thermomicrobia","Thermomicrobiales","Thermomicrobiaceae",NA,NA
"460","227527",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Cnidaria","Anthozoa","Actiniaria","Sagartiidae",NA,NA
"461","268499",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Insecta","Lepidoptera","Crambidae",NA,NA
"462","452340",0,0,0,0,0,0,1,0,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","Gloeophyllales","Gloeophyllaceae",NA,NA
"463","563835",0,0,0,0,0,0,2,0,"Bacteria",NA,"Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae",NA,NA
"464","708320",0,0,0,0,0,0,1,0,"Eukaryota","Metazoa","Arthropoda","Arachnida","Trombidiformes","Tydeidae",NA,NA
"465","1884633",0,0,0,0,0,0,2,0,"Eukaryota","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae",NA,NA
"466","1890438",0,0,0,0,0,0,1,0,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Leptolyngbyaceae",NA,NA
"467","1890464",0,0,0,0,0,0,1,4,"Bacteria",NA,"Cyanobacteria",NA,"Chroococcales","Chroococcaceae",NA,NA
"468","1980413",0,0,0,0,0,0,1,0,"Viruses","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae",NA,NA
"469","2547934",0,0,0,0,0,0,1,0,"Eukaryota",NA,NA,"Bigyra","Opalinata","Blastocystidae",NA,NA
"470","2691357",0,0,0,0,0,0,1,0,"Bacteria",NA,"Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae",NA,NA
"471","3272",0,0,0,0,0,0,0,4,"Eukaryota","Viridiplantae","Streptophyta","Polypodiopsida","Gleicheniales","Gleicheniaceae",NA,NA
"472","85016",0,0,0,0,0,0,0,4,"Bacteria",NA,"Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae",NA,NA
"473","224463",0,0,0,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae",NA,NA
"474","224464",0,0,0,0,0,0,0,4,"Bacteria",NA,"Proteobacteria","Deltaproteobacteria","Myxococcales","Kofleriaceae",NA,NA
"475","1131624",0,0,0,0,0,0,0,4,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Thermoascaceae",NA,NA
"476","1890426",0,0,0,0,0,0,0,4,"Bacteria",NA,"Cyanobacteria",NA,"Synechococcales","Synechococcaceae",NA,NA
"477","1892252",0,0,0,0,0,0,0,4,"Bacteria",NA,"Cyanobacteria",NA,"Oscillatoriales","Microcoleaceae",NA,NA
